"","country_name","country_code","date","s1_school_closing","s1_is_general","s2_workplace_closing","s2_is_general","s3_cancel_public_events","s3_is_general","s4_close_public_transport","s4_is_general","s5_public_information_campaigns","s5_is_general","s6_restrictions_on_internal_movement","s6_is_general","s7_international_travel_controls","s8_fiscal_measures","s9_monetary_measures","s10_emergency_investment_in_health_care","s11_investment_in_vaccines","s12_testing_framework","s13_contact_tracing","confirmed_cases","confirmed_deaths","stringency_index","stringency_index_for_display","hospital_beds_per_million","people_per_sq_km","gdp_percap","population_millions","age_percent_0_to_14","age_percent_15_to_64","age_percent_65_UP","percent_smoking_prev","day_of_year","deaths_per_million","cases_per_million","spare_beds_per_million","days_since_first_case"
"7047","Indonesia","IDN",20200408,2,0,1,1,2,0,2,0,1,1,1,1,3,0,0,0,0,1,1,2738,221,76.19,76.19,1200,147.7521901,13079.6193,267.663435,26.55119731,67.59163708,5.857165613,39.9,99,0.825663766886949,10.2292642250519,1189.77073577495,28
"7048","Indonesia","IDN",20200409,2,0,1,1,2,0,2,0,1,1,1,1,3,0,0,0,0,1,1,2956,240,76.19,76.19,1200,147.7521901,13079.6193,267.663435,26.55119731,67.59163708,5.857165613,39.9,100,0.896648434628361,11.043719886506,1188.95628011349,29
"7049","Indonesia","IDN",20200410,2,0,2,0,2,0,2,0,1,1,2,0,3,0,4.5,0,0,1,2,3293,280,76.19,76.19,1200,147.7521901,13079.6193,267.663435,26.55119731,67.59163708,5.857165613,39.9,101,1.04608984039975,12.30276373013,1187.69723626987,30
"7050","Indonesia","IDN",20200411,2,0,2,0,2,0,2,0,1,1,2,0,3,0,4.5,0,0,1,2,3512,306,76.19,76.19,1200,147.7521901,13079.6193,267.663435,26.55119731,67.59163708,5.857165613,39.9,102,1.14322675415116,13.1209554267283,1186.87904457327,31
"7051","Indonesia","IDN",20200412,2,0,2,0,2,0,2,0,1,1,2,0,3,0,4.5,0,0,1,2,3842,327,76.19,76.19,1200,147.7521901,13079.6193,267.663435,26.55119731,67.59163708,5.857165613,39.9,103,1.22168349218114,14.3538470243423,1185.64615297566,32
"7052","Indonesia","IDN",20200413,2,0,2,0,2,0,2,0,1,1,2,0,3,0,4.5,0,0,1,2,4241,373,76.19,76.19,1200,147.7521901,13079.6193,267.663435,26.55119731,67.59163708,5.857165613,39.9,104,1.39354110881824,15.844525046912,1184.15547495309,33
"7053","Indonesia","IDN",20200414,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4557,399,NA,NA,1200,147.7521901,13079.6193,267.663435,26.55119731,67.59163708,5.857165613,39.9,105,1.49067802256965,17.025112152506,1182.97488784749,34
"7054","Indonesia","IDN",20200415,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4839,459,NA,NA,1200,147.7521901,13079.6193,267.663435,26.55119731,67.59163708,5.857165613,39.9,106,1.71484013122674,18.0786740631943,1181.92132593681,35
"7055","Indonesia","IDN",20200416,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5136,469,NA,NA,1200,147.7521901,13079.6193,267.663435,26.55119731,67.59163708,5.857165613,39.9,107,1.75220048266959,19.1882765010469,1180.81172349895,36
"7056","Indonesia","IDN",20200417,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5516,496,NA,76.19,1200,147.7521901,13079.6193,267.663435,26.55119731,67.59163708,5.857165613,39.9,108,1.85307343156528,20.6079698558752,1179.39203014412,37
"7057","Indonesia","IDN",20200418,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5923,520,NA,76.19,1200,147.7521901,13079.6193,267.663435,26.55119731,67.59163708,5.857165613,39.9,109,1.94273827502812,22.1285361595991,1177.8714638404,38
"7058","Indonesia","IDN",20200419,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6248,535,NA,76.19,1200,147.7521901,13079.6193,267.663435,26.55119731,67.59163708,5.857165613,39.9,110,1.99877880219239,23.3427475814917,1176.65725241851,39
"7059","Indonesia","IDN",20200420,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6575,582,NA,76.19,1200,147.7521901,13079.6193,267.663435,26.55119731,67.59163708,5.857165613,39.9,111,2.17437245397377,24.5644310736728,1175.43556892633,40
"7060","Indonesia","IDN",20200421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6760,590,NA,76.19,1200,147.7521901,13079.6193,267.663435,26.55119731,67.59163708,5.857165613,39.9,112,2.20426073512805,25.2555975753655,1174.74440242463,41
